src_bytes,dst_bytes,dst_host_srv_count,FLAG_SF,dst_host_diff_srv_rate,dst_host_rerror_rate,diff_srv_rate,count,rerror_rate,dst_host_serror_rate,target
717.5,0.0,253.0,False,0.01,0.26,0.0,58,1.0,0.0,1
717.5,293.0,160.0,True,0.13,0.36,0.0,2,0.0,0.0,1
0.0,87.0,70.0,True,0.02,0.01,0.0,1,0.0,0.0,0
298.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
0.0,0.0,4.0,False,0.06,0.46,0.07,115,0.18,0.54,1
124.0,174.0,105.0,True,0.02,0.01,0.0,1,0.0,0.0,1
717.5,293.0,73.0,True,0.14,0.7,0.0,2,0.0,0.0,1
0.0,0.0,7.0,False,0.06,0.09,0.06,293,0.13,0.91,1
330.0,902.0,247.0,True,0.0,0.0,0.0,27,0.0,0.0,0
46.0,46.0,255.0,True,0.0,0.0,0.0,94,0.0,0.0,0
291.0,398.0,255.0,True,0.0,0.0,0.0,17,0.0,0.0,0
181.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,2.0,False,0.06,1.0,0.07,193,1.0,0.0,1
0.0,0.0,11.0,False,0.07,0.0,0.06,254,0.0,1.0,1
0.0,0.0,5.0,False,0.07,1.0,0.07,202,1.0,0.0,1
0.0,44.0,244.0,True,0.02,0.01,0.0,1,0.0,0.27,1
193.0,454.0,255.0,True,0.0,0.0,0.0,17,0.0,0.0,0
227.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
119.0,174.0,55.0,True,0.02,0.01,0.0,1,0.0,0.0,1
228.0,1502.5,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
0.0,0.0,1.0,False,0.93,0.87,1.0,306,0.86,0.13,1
0.0,44.0,121.0,False,0.02,0.01,0.0,1,0.0,0.53,1
250.0,291.0,255.0,True,0.0,0.0,0.0,24,0.0,0.0,0
31.0,93.0,232.0,True,0.02,0.05,0.0,1,0.0,0.0,1
24.0,154.0,87.0,True,0.07,0.89,0.75,4,0.75,0.0,1
30.0,0.0,101.0,True,0.0,0.0,0.0,1,0.0,0.0,0
237.0,1502.5,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
235.0,1502.5,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
717.5,0.0,255.0,False,0.0,0.44,0.0,51,1.0,0.0,1
0.0,0.0,4.0,False,0.07,0.99,0.06,290,0.99,0.01,1
717.5,293.0,21.0,True,0.16,0.9,0.0,2,0.0,0.0,1
717.5,341.0,137.0,True,0.03,0.0,0.0,1,0.0,0.0,0
0.0,0.0,5.0,False,0.06,1.0,0.06,292,1.0,0.0,1
717.5,1502.5,1.0,True,0.25,0.0,0.0,1,0.0,0.0,0
24.0,109.0,84.0,True,0.02,0.9,0.75,4,0.75,0.0,1
0.0,0.0,3.0,False,0.07,1.0,0.06,264,1.0,0.0,1
0.0,0.0,1.0,False,1.0,0.97,1.0,306,0.91,0.03,1
125.0,174.0,63.0,True,0.02,0.01,0.0,2,0.0,0.0,1
32.0,93.0,173.0,True,0.02,0.05,0.0,1,0.0,0.0,1
214.0,1098.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
1.0,0.0,2.0,True,0.46,0.08,0.13,52,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.93,1.0,306,0.91,0.07,1
717.5,0.0,107.0,True,0.04,0.0,0.0,14,0.0,0.0,0
717.5,0.0,255.0,False,0.0,0.62,0.0,28,0.82,0.02,1
520.0,0.0,255.0,True,0.0,0.0,0.0,242,0.0,0.0,1
46.0,100.0,254.0,True,0.01,0.0,0.0,119,0.0,0.0,0
257.0,532.0,255.0,True,0.0,0.0,0.0,13,0.0,0.01,0
45.0,129.0,255.0,True,0.0,0.0,0.0,113,0.0,0.0,0
0.0,0.0,6.0,False,0.06,0.0,0.06,283,0.0,1.0,1
0.0,0.0,18.0,False,0.06,0.0,0.07,108,0.0,1.0,1
0.0,0.0,10.0,False,0.06,1.0,0.06,119,1.0,0.0,1
717.5,0.0,97.0,True,0.03,0.0,0.0,1,0.0,0.0,1
717.5,327.0,140.0,True,0.03,0.0,0.0,1,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.95,1.0,306,0.94,0.05,1
0.0,0.0,1.0,False,0.08,0.0,0.07,250,0.0,1.0,1
274.0,1502.5,253.0,True,0.0,0.0,0.0,18,0.0,0.0,0
717.5,0.0,22.0,True,0.13,0.0,0.0,2,0.0,0.0,1
0.0,0.0,13.0,False,0.05,1.0,0.06,115,1.0,0.0,1
717.5,1502.5,254.0,True,0.01,0.05,0.0,5,0.0,0.0,1
304.0,430.0,249.0,True,0.0,0.0,0.0,9,0.0,0.0,0
0.0,0.0,5.0,False,0.08,1.0,0.07,243,1.0,0.0,1
0.0,0.0,5.0,False,0.06,0.66,0.06,124,0.31,0.34,1
32.0,93.0,178.0,True,0.02,0.11,0.0,1,0.0,0.0,1
0.0,0.0,2.0,False,0.06,1.0,0.07,121,1.0,0.0,1
297.0,278.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
28.0,93.0,157.0,True,0.02,0.06,0.0,1,0.0,0.0,1
320.0,1502.5,255.0,True,0.0,0.0,0.0,18,0.0,0.0,0
47.0,44.0,255.0,True,0.0,0.0,0.0,107,0.0,0.0,0
316.0,1502.5,39.0,True,0.0,0.0,0.0,15,0.0,0.0,0
717.5,0.0,254.0,False,0.01,0.03,0.0,8,1.0,0.0,1
1.0,0.0,2.0,True,0.74,0.0,0.67,66,0.0,0.0,0
215.0,614.0,254.0,True,0.0,0.0,0.0,5,0.0,0.0,0
320.0,419.0,255.0,True,0.0,0.0,0.0,25,0.0,0.0,0
217.0,628.0,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
0.0,0.0,6.0,False,0.07,0.0,0.06,247,0.0,1.0,1
0.0,138.0,29.0,False,0.03,0.33,1.0,2,1.0,0.0,1
18.0,0.0,56.0,True,0.0,0.0,0.0,1,0.0,0.0,1
285.0,1502.5,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
0.0,0.0,86.0,False,0.03,0.0,0.0,1,0.0,1.0,1
307.0,1502.5,225.0,True,0.02,0.07,0.0,2,0.0,0.0,0
41.0,0.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,1
293.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
290.0,495.0,255.0,True,0.0,0.0,0.0,14,0.0,0.0,0
55.0,53.0,255.0,True,0.0,0.0,0.0,266,0.0,0.0,0
717.5,1502.5,242.0,False,0.01,0.06,0.0,3,1.0,0.0,1
345.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
45.0,115.0,247.0,True,0.01,0.0,0.0,3,0.0,0.0,0
122.0,174.0,11.0,True,0.02,0.0,0.0,1,0.0,0.0,1
205.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
247.0,1502.5,255.0,True,0.0,0.0,0.0,12,0.0,0.0,0
224.0,1502.5,63.0,True,0.0,0.0,0.0,2,0.0,0.0,0
717.5,1502.5,4.0,True,0.43,0.0,0.0,1,0.0,0.03,0
0.0,0.0,1.0,False,0.51,0.9,0.0,1,1.0,0.0,1
0.0,0.0,17.0,False,0.07,1.0,0.06,269,1.0,0.0,1
0.0,0.0,10.0,False,0.05,1.0,0.06,121,1.0,0.0,1
229.0,1502.5,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
0.0,0.0,18.0,False,0.06,1.0,0.06,101,1.0,0.0,1
0.0,0.0,13.0,False,0.06,1.0,0.06,268,1.0,0.0,1
0.0,0.0,19.0,False,0.06,0.7,0.06,134,1.0,0.3,1
156.0,1502.5,162.0,True,0.02,0.39,0.0,1,0.0,0.0,1
717.5,0.0,253.0,False,0.01,0.62,0.0,35,0.97,0.01,1
270.0,1502.5,255.0,True,0.0,0.0,0.0,23,0.0,0.0,0
28.0,93.0,250.0,True,0.01,0.0,0.0,1,0.0,0.0,1
294.0,1502.5,255.0,True,0.0,0.0,0.0,24,0.0,0.0,0
105.0,147.0,154.0,True,0.01,0.0,0.0,2,0.0,0.0,0
232.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
0.0,0.0,1.0,False,0.92,0.84,1.0,306,0.83,0.16,1
223.0,1478.0,255.0,True,0.0,0.0,0.0,22,0.0,0.0,0
12.0,0.0,7.0,True,0.0,0.0,0.0,1,0.0,0.0,1
225.0,330.0,255.0,True,0.0,0.0,0.0,22,0.0,0.0,0
0.0,0.0,4.0,False,0.05,0.0,0.06,110,0.0,1.0,1
338.0,379.0,255.0,True,0.0,0.0,0.0,14,0.0,0.0,0
717.5,0.0,255.0,True,0.0,0.0,0.0,85,0.0,0.0,1
207.0,481.0,255.0,True,0.0,0.0,0.0,23,0.0,0.0,0
0.0,0.0,15.0,False,0.05,1.0,0.06,196,1.0,0.0,1
236.0,608.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
0.0,0.0,6.0,False,0.05,1.0,0.06,140,1.0,0.0,1
0.0,0.0,1.0,False,0.06,1.0,0.07,95,1.0,0.0,1
216.0,1502.5,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
0.0,0.0,18.0,False,0.06,1.0,0.06,145,1.0,0.0,1
0.0,0.0,20.0,False,0.06,1.0,0.05,146,1.0,0.0,1
318.0,1502.5,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
0.0,0.0,19.0,False,0.06,0.0,0.05,296,0.0,1.0,1
0.0,0.0,20.0,False,0.06,1.0,0.05,302,1.0,0.0,1
8.0,0.0,25.0,True,0.0,0.0,0.0,1,0.0,0.0,1
260.0,1502.5,153.0,True,0.0,0.0,0.0,4,0.0,0.0,0
52.0,49.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
1.0,0.0,2.0,True,0.85,0.0,0.99,112,0.0,0.0,0
0.0,0.0,63.0,False,0.08,0.0,0.0,1,0.0,1.0,1
0.0,0.0,1.0,False,1.0,0.97,1.0,306,0.95,0.03,1
717.5,0.0,255.0,True,0.0,0.0,0.0,204,0.0,0.0,1
0.0,0.0,17.0,False,0.06,0.0,0.07,110,0.0,1.0,1
308.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
0.0,0.0,1.0,False,0.1,0.0,0.06,138,0.0,1.0,1
284.0,171.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
54.0,51.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
296.0,1502.5,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
0.0,0.0,20.0,False,0.08,0.0,0.07,222,0.0,1.0,1
28.0,93.0,252.0,True,0.01,0.0,0.0,1,0.0,0.0,1
0.0,0.0,15.0,False,0.07,0.0,0.06,288,0.0,1.0,1
328.0,968.0,232.0,True,0.0,0.0,0.0,2,0.0,0.0,0
717.5,0.0,106.0,True,0.08,0.0,0.0,9,0.0,0.0,0
45.0,45.0,254.0,True,0.01,0.0,0.0,70,0.0,0.0,0
0.0,0.0,18.0,False,0.06,1.0,0.06,135,1.0,0.0,1
0.0,0.0,8.0,False,0.06,1.0,0.06,130,1.0,0.0,1
383.0,0.0,3.0,True,0.06,0.0,0.0,2,0.0,0.0,0
283.0,1502.5,243.0,True,0.0,0.0,0.0,9,0.0,0.0,0
512.0,1502.5,255.0,True,0.0,0.0,0.0,14,0.0,0.0,0
125.0,174.0,21.0,True,0.02,0.0,0.0,1,0.0,0.0,1
0.0,0.0,3.0,False,0.04,0.04,0.0,1,1.0,0.0,1
717.5,484.0,12.0,True,0.02,0.0,0.0,1,0.0,0.0,0
0.0,0.0,15.0,False,0.06,1.0,0.06,262,1.0,0.0,1
1.0,0.0,1.0,True,0.51,0.03,0.57,23,0.0,0.0,1
687.0,0.0,9.0,True,0.06,0.03,0.0,1,0.0,0.0,0
105.0,147.0,212.0,True,0.01,0.0,0.0,1,0.0,0.0,1
206.0,637.0,255.0,True,0.0,0.0,0.0,49,0.0,0.0,0
0.0,15.0,71.0,True,0.03,0.11,0.0,1,0.0,0.01,1
717.5,0.0,108.0,True,0.02,0.0,0.0,2,0.0,0.0,1
648.0,1502.5,60.0,True,0.02,0.01,0.0,1,0.0,0.79,0
0.0,0.0,7.0,False,0.07,1.0,0.06,200,1.0,0.0,1
0.0,0.0,10.0,False,0.07,1.0,0.07,238,1.0,0.0,1
207.0,301.0,251.0,True,0.0,0.0,0.0,27,0.0,0.0,0
0.0,0.0,13.0,False,0.06,1.0,0.06,237,1.0,0.0,1
55.0,170.0,14.0,True,0.06,0.0,0.0,1,0.0,0.0,0
316.0,1502.5,255.0,True,0.0,0.0,0.0,16,0.0,0.0,0
124.0,174.0,184.0,True,0.02,0.02,0.0,1,0.0,0.0,1
18.0,0.0,27.0,True,0.0,0.0,0.0,1,0.0,0.0,1
303.0,608.0,255.0,True,0.0,0.0,0.0,22,0.0,0.0,0
30.0,0.0,95.0,True,0.0,0.0,0.0,1,0.0,0.0,0
123.0,174.0,236.0,True,0.02,0.02,0.0,1,0.0,0.0,1
0.0,0.0,85.0,False,0.05,0.0,0.0,1,0.0,1.0,1
319.0,1502.5,248.0,True,0.0,0.0,0.0,5,0.0,0.0,0
32.0,93.0,180.0,True,0.02,0.11,0.0,1,0.0,0.0,1
213.0,268.0,255.0,True,0.0,0.0,0.0,6,0.0,0.01,0
0.0,15.0,18.0,True,0.82,0.8,0.0,1,0.0,0.0,1
291.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
717.5,0.0,15.0,True,0.0,0.0,0.0,2,0.0,0.0,1
6.0,360.0,5.0,True,0.04,0.0,0.0,1,0.0,0.0,0
0.0,44.0,207.0,True,0.02,0.01,0.0,1,0.0,0.3,1
332.0,327.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
26.0,157.0,55.0,True,0.03,0.0,0.0,1,0.0,0.0,1
290.0,622.0,237.0,True,0.0,0.0,0.0,5,0.0,0.0,0
717.5,293.0,170.0,True,0.13,0.32,0.0,3,0.0,0.0,1
405.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
1.0,1.0,1.0,True,0.73,0.0,0.82,80,0.0,0.0,1
0.0,0.0,12.0,False,0.1,0.0,0.09,172,0.0,1.0,1
0.0,44.0,6.0,False,0.03,0.06,0.0,1,1.0,0.0,1
45.0,133.0,254.0,True,0.01,0.0,0.0,91,0.0,0.0,0
0.0,0.0,73.0,False,0.02,0.0,0.0,1,0.0,1.0,1
313.0,1098.0,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
349.0,926.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
41.0,0.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,1
224.0,1158.0,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
224.0,1502.5,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
329.0,1502.5,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
346.0,330.0,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
349.0,1173.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
508.0,0.0,255.0,True,0.0,0.0,0.0,101,0.0,0.0,1
717.5,0.0,5.0,True,0.33,0.0,0.0,1,0.0,0.0,1
305.0,1068.0,255.0,True,0.0,0.0,0.0,18,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.87,1.0,306,0.91,0.13,1
0.0,0.0,20.0,False,0.08,0.0,0.08,192,0.0,1.0,1
0.0,0.0,8.0,False,0.06,1.0,0.07,121,1.0,0.0,1
312.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
24.0,613.0,88.0,True,0.02,0.87,0.75,4,0.75,0.01,1
275.0,1223.0,255.0,True,0.0,0.0,0.0,7,0.0,0.01,0
296.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
162.0,599.0,103.0,True,0.04,0.05,0.0,1,0.0,0.0,1
193.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
46.0,149.0,254.0,True,0.01,0.0,0.01,160,0.0,0.0,0
0.0,0.0,1.0,False,0.09,0.0,0.08,170,0.0,1.0,1
0.0,0.0,1.0,False,1.0,0.0,0.0,1,0.0,1.0,1
0.0,0.0,1.0,False,0.12,1.0,0.07,192,1.0,0.0,1
717.5,0.0,255.0,False,0.0,0.1,0.0,27,0.93,0.0,1
0.0,0.0,20.0,False,0.06,0.98,0.05,277,0.99,0.02,1
209.0,799.0,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
0.0,0.0,13.0,False,0.08,0.0,0.08,160,0.0,1.0,1
235.0,1502.5,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
717.5,0.0,253.0,False,0.01,0.02,0.0,6,1.0,0.0,1
26.0,157.0,120.0,True,0.03,0.0,0.0,1,0.0,0.0,1
42.0,42.0,254.0,True,0.01,0.0,0.0,100,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.95,1.0,306,0.94,0.05,1
298.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
28.0,93.0,249.0,True,0.01,0.0,0.0,1,0.0,0.0,1
717.5,293.0,127.0,True,0.15,0.49,0.0,3,0.0,0.0,1
32.0,93.0,205.0,True,0.01,0.04,0.0,1,0.0,0.0,1
211.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
216.0,313.0,255.0,True,0.0,0.0,0.0,27,0.0,0.0,0
208.0,1502.5,255.0,True,0.0,0.0,0.0,15,0.0,0.0,0
152.0,1502.5,78.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,6.0,False,0.07,0.0,0.07,230,0.0,1.0,1
204.0,1502.5,221.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.93,1.0,306,0.94,0.07,1
20.0,0.0,58.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,3.0,False,0.95,0.86,0.0,1,1.0,0.14,0
0.0,0.0,16.0,False,0.05,1.0,0.06,145,1.0,0.0,1
516.0,0.0,19.0,True,0.1,0.0,0.0,19,0.0,0.0,1
717.5,1.0,253.0,False,0.01,0.63,0.0,32,0.97,0.01,1
0.0,0.0,9.0,False,0.06,0.99,0.06,218,1.0,0.0,1
47.0,44.0,254.0,True,0.01,0.0,0.0,156,0.0,0.0,0
717.5,333.0,162.0,True,0.06,0.01,0.0,1,0.0,0.0,0
0.0,0.0,14.0,False,0.09,0.0,0.09,185,0.0,1.0,1
308.0,1502.5,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
292.0,1502.5,255.0,True,0.0,0.0,0.0,11,0.0,0.01,0
717.5,1502.5,251.0,True,0.01,0.06,0.0,4,0.0,0.0,1
717.5,0.0,243.0,False,0.01,0.34,0.0,9,1.0,0.02,1
32.0,93.0,185.0,True,0.02,0.11,0.0,1,0.0,0.0,1
218.0,1502.5,255.0,True,0.0,0.0,0.0,15,0.0,0.0,0
0.0,0.0,2.0,False,0.09,0.0,0.09,178,0.0,1.0,1
320.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
0.0,0.0,19.0,False,0.05,1.0,0.05,119,1.0,0.0,1
204.0,1502.5,255.0,True,0.0,0.0,0.0,12,0.0,0.0,0
0.0,0.0,1.0,False,0.08,0.07,0.0,1,1.0,0.0,1
338.0,1502.5,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
119.0,174.0,255.0,True,0.0,0.02,0.0,1,0.0,0.0,1
26.0,93.0,147.0,True,0.02,0.06,0.0,1,0.0,0.0,1
297.0,507.0,255.0,True,0.0,0.0,0.0,12,0.0,0.0,0
0.0,0.0,14.0,False,0.06,1.0,0.06,201,1.0,0.0,1
0.0,0.0,17.0,False,0.06,1.0,0.05,146,1.0,0.0,1
30.0,93.0,248.0,True,0.02,0.0,0.0,1,0.0,0.0,1
120.0,188.0,164.0,False,0.02,0.02,0.0,1,1.0,0.0,1
191.0,1502.5,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
0.0,0.0,19.0,False,0.06,0.0,0.06,142,0.0,1.0,1
46.0,46.0,254.0,True,0.01,0.0,0.0,219,0.0,0.0,0
0.0,0.0,12.0,False,0.06,1.0,0.07,128,1.0,0.0,1
717.5,340.0,146.0,True,0.04,0.0,0.0,1,0.0,0.0,0
232.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
335.0,1502.5,251.0,True,0.0,0.0,0.0,4,0.0,0.0,0
49.0,0.0,254.0,True,0.01,0.0,0.0,2,0.0,0.0,1
313.0,573.0,42.0,True,0.0,0.0,0.0,11,0.0,0.0,0
0.0,0.0,11.0,False,0.09,0.0,0.08,169,0.0,1.0,1
225.0,309.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
32.0,93.0,218.0,True,0.02,0.06,0.0,1,0.0,0.0,1
0.0,3.0,101.0,False,0.02,0.39,0.75,4,0.5,0.0,1
339.0,284.0,230.0,True,0.01,0.03,0.0,1,0.0,0.0,0
326.0,194.0,255.0,True,0.0,0.0,0.0,39,0.0,0.0,0
717.5,1502.5,254.0,True,0.01,0.05,0.0,4,0.0,0.0,1
204.0,538.0,217.0,True,0.0,0.0,0.0,5,0.0,0.0,0
32.0,93.0,217.0,True,0.01,0.04,0.0,1,0.0,0.0,1
216.0,1487.0,255.0,True,0.0,0.0,0.0,28,0.0,0.0,0
55.0,51.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
213.0,124.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
568.0,386.0,28.0,True,0.79,0.78,0.0,1,0.0,0.0,0
160.0,595.0,104.0,True,0.03,0.01,0.0,1,0.0,0.02,1
0.0,0.0,3.0,False,0.08,1.0,0.07,236,1.0,0.0,1
1.0,0.0,7.0,True,0.65,0.51,0.4,57,0.0,0.0,0
346.0,768.0,255.0,True,0.0,0.0,0.0,16,0.0,0.0,0
248.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
81.0,0.0,6.0,True,0.92,0.92,0.0,1,0.0,0.0,0
0.0,0.0,1.0,False,0.08,1.0,0.07,246,1.0,0.0,1
158.0,593.0,100.0,True,0.03,0.0,0.0,1,0.0,0.0,1
717.5,332.0,153.0,True,0.02,0.0,0.0,1,0.0,0.0,0
325.0,833.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
161.0,597.0,105.0,True,0.03,0.0,0.0,1,0.0,0.0,1
241.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.01,0
245.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,3.0,False,0.08,1.0,0.07,205,1.0,0.0,1
12.0,0.0,13.0,True,0.0,0.0,0.0,1,0.0,0.0,1
717.5,0.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,1
30.0,217.0,11.0,True,0.03,0.0,0.0,1,0.0,0.0,1
0.0,0.0,3.0,False,0.06,1.0,0.07,101,1.0,0.0,1
335.0,1365.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
192.0,0.0,30.0,True,0.1,0.0,0.0,1,0.0,0.0,0
32.0,93.0,146.0,True,0.02,0.06,0.0,1,0.0,0.0,1
121.0,174.0,255.0,True,0.0,0.02,0.0,1,0.0,0.01,1
26.0,93.0,63.0,True,0.03,0.0,0.0,1,0.0,0.0,1
0.0,0.0,68.0,False,0.02,0.0,0.08,26,0.0,0.97,1
0.0,0.0,7.0,False,0.06,0.0,0.06,250,0.0,1.0,1
325.0,370.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
0.0,0.0,8.0,False,0.06,0.0,0.06,274,0.0,1.0,1
199.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
1.0,0.0,1.0,True,0.24,0.0,0.56,9,0.0,0.0,0
717.5,1502.5,239.0,False,0.01,0.03,0.0,2,0.5,0.0,1
717.5,0.0,255.0,False,0.0,0.18,0.0,48,0.96,0.0,1
275.0,1502.5,255.0,True,0.0,0.0,0.0,15,0.0,0.0,0
0.0,0.0,2.0,False,0.12,0.0,0.09,137,0.0,1.0,1
313.0,1502.5,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
1.0,0.0,54.0,True,0.59,0.0,0.32,129,0.0,0.0,0
717.5,1502.5,254.0,True,0.01,0.04,0.0,3,0.33,0.0,1
298.0,1502.5,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
30.0,93.0,229.0,True,0.02,0.02,0.0,1,0.0,0.0,1
0.0,0.0,16.0,False,0.06,1.0,0.06,134,1.0,0.0,1
248.0,1502.5,221.0,True,0.0,0.0,0.0,3,0.0,0.0,0
717.5,1502.5,254.0,True,0.01,0.03,0.0,3,0.0,0.0,1
0.0,0.0,1.0,False,1.0,0.93,1.0,306,0.9,0.05,1
0.0,0.0,20.0,False,0.06,1.0,0.06,280,1.0,0.0,1
211.0,1502.5,255.0,True,0.0,0.0,0.0,28,0.0,0.0,0
0.0,0.0,6.0,False,0.08,0.0,0.08,189,0.0,1.0,1
717.5,330.0,148.0,True,0.03,0.0,0.0,1,0.0,0.0,0
296.0,1502.5,214.0,True,0.0,0.0,0.0,7,0.0,0.0,0
32.0,93.0,24.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,1.0,False,1.0,1.0,0.0,1,0.0,0.0,1
226.0,1502.5,251.0,True,0.0,0.0,0.0,4,0.0,0.0,0
0.0,0.0,3.0,False,0.06,1.0,0.07,118,1.0,0.0,1
242.0,1502.5,151.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,334.0,3.0,False,0.32,0.25,1.0,95,0.84,0.06,1
0.0,0.0,2.0,False,0.07,1.0,0.07,238,1.0,0.0,1
1.0,1.0,1.0,True,0.21,0.05,0.3,10,0.0,0.0,1
201.0,417.0,255.0,True,0.0,0.0,0.0,14,0.0,0.0,0
55.0,56.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
227.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
204.0,1127.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
189.0,541.0,1.0,True,0.0,0.0,0.0,1,0.0,0.0,1
286.0,1502.5,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
0.0,0.0,20.0,False,0.07,0.0,0.07,239,0.0,1.0,1
146.0,105.0,2.0,True,0.06,0.01,0.0,1,0.0,0.0,0
641.0,0.0,10.0,True,0.03,0.69,0.0,1,0.0,0.0,0
204.0,889.0,1.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,15.0,73.0,False,0.02,0.01,0.0,1,0.0,0.72,1
0.0,0.0,16.0,False,0.06,1.0,0.07,117,1.0,0.0,1
46.0,132.0,139.0,True,0.01,0.0,0.0,117,0.0,0.0,0
717.5,0.0,139.0,True,0.43,0.36,0.0,103,0.0,0.09,1
348.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,15.0,False,0.07,1.0,0.07,253,1.0,0.0,1
44.0,139.0,255.0,True,0.0,0.0,0.0,125,0.0,0.0,0
297.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
32.0,93.0,245.0,True,0.02,0.02,0.0,1,0.0,0.0,1
717.5,334.0,182.0,True,0.03,0.01,0.0,1,0.0,0.0,0
139.0,1502.5,255.0,False,0.0,0.0,0.0,8,0.0,0.0,0
333.0,313.0,249.0,True,0.0,0.0,0.0,11,0.0,0.0,0
717.5,0.0,233.0,False,0.02,0.15,0.0,9,1.0,0.0,1
0.0,0.0,2.0,False,0.09,0.0,0.09,166,0.0,1.0,1
0.0,0.0,18.0,False,0.07,1.0,0.06,285,1.0,0.0,1
